loc_id,province_state,country_region,latitude,longitude,us_locality,us_state,us_county,continent,geocode-earthJSON
148,"Wake County, NC",US,35.8032,-78.5661,Raleigh,North Carolina,Wake County,North America,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":35.8032,""point.lon"":-78.5661,""boundary.circle.lat"":35.8032,""boundary.circle.lon"":-78.5661,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412528776},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[-78.644116,35.832177]},""properties"":{""id"":""85980569"",""gid"":""whosonfirst:locality:85980569"",""layer"":""locality"",""source"":""whosonfirst"",""source_id"":""85980569"",""name"":""Raleigh"",""confidence"":0.5,""distance"":7.746,""accuracy"":""centroid"",""country"":""United States"",""country_gid"":""whosonfirst:country:85633793"",""country_a"":""USA"",""region"":""North Carolina"",""region_gid"":""whosonfirst:region:85688773"",""region_a"":""NC"",""county"":""Wake County"",""county_gid"":""whosonfirst:county:102087821"",""county_a"":""WK"",""locality"":""Raleigh"",""locality_gid"":""whosonfirst:locality:85980569"",""continent"":""North America"",""continent_gid"":""whosonfirst:continent:102191575"",""label"":""Raleigh, NC, USA""},""bbox"":[-78.819049,35.70825,-78.470789,35.970907]}],""bbox"":[-78.819049,35.70825,-78.470789,35.970907]}"
149,"Westchester County, NY",US,41.122,-73.7949,,New York,Westchester County,North America,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":41.122,""point.lon"":-73.7949,""boundary.circle.lat"":41.122,""boundary.circle.lon"":-73.7949,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412529337},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[-73.812225,41.111922]},""properties"":{""id"":""404523367"",""gid"":""whosonfirst:localadmin:404523367"",""layer"":""localadmin"",""source"":""whosonfirst"",""source_id"":""404523367"",""name"":""Mount Pleasant"",""confidence"":0.5,""distance"":1.836,""accuracy"":""centroid"",""country"":""United States"",""country_gid"":""whosonfirst:country:85633793"",""country_a"":""USA"",""region"":""New York"",""region_gid"":""whosonfirst:region:85688543"",""region_a"":""NY"",""county"":""Westchester County"",""county_gid"":""whosonfirst:county:102082373"",""county_a"":""WE"",""localadmin"":""Mount Pleasant"",""localadmin_gid"":""whosonfirst:localadmin:404523367"",""continent"":""North America"",""continent_gid"":""whosonfirst:continent:102191575"",""label"":""Mount Pleasant, NY, USA""},""bbox"":[-73.89488,41.061777,-73.739552,41.17171]}],""bbox"":[-73.89488,41.061777,-73.739552,41.17171]}"
150,,Ukraine,48.3794,31.1656,,,,Europe,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":48.3794,""point.lon"":31.1656,""boundary.circle.lat"":48.3794,""boundary.circle.lon"":31.1656,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412530021},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[31.164307,48.370334]},""properties"":{""id"":""102088315"",""gid"":""whosonfirst:county:102088315"",""layer"":""county"",""source"":""whosonfirst"",""source_id"":""102088315"",""name"":""Dobrovelychkivs'kyi"",""confidence"":0.5,""distance"":1.014,""accuracy"":""centroid"",""country"":""Ukraine"",""country_gid"":""whosonfirst:country:85633805"",""country_a"":""UKR"",""region"":""Kirovohrad"",""region_gid"":""whosonfirst:region:85688881"",""region_a"":""KH"",""county"":""Dobrovelychkivs'kyi"",""county_gid"":""whosonfirst:county:102088315"",""county_a"":""DB"",""continent"":""Europe"",""continent_gid"":""whosonfirst:continent:102191581"",""label"":""Dobrovelychkivs'kyi, Ukraine""},""bbox"":[30.8100279846,48.1086654448,31.4719946853,48.6118429599]}],""bbox"":[30.8100279846,48.1086654448,31.4719946853,48.6118429599]}"
151,,Saint Barthelemy,17.9,-62.8333,,,,North America,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":17.9,""point.lon"":-62.8333,""boundary.circle.lat"":17.9,""boundary.circle.lon"":-62.8333,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412530575},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[-62.836461,17.908648]},""properties"":{""id"":""85632199"",""gid"":""whosonfirst:dependency:85632199"",""layer"":""dependency"",""source"":""whosonfirst"",""source_id"":""85632199"",""name"":""Saint Barthelemy"",""confidence"":0.5,""distance"":1.019,""accuracy"":""centroid"",""dependency"":""Saint Barthelemy"",""dependency_gid"":""whosonfirst:dependency:85632199"",""dependency_a"":""SB"",""continent"":""North America"",""continent_gid"":""whosonfirst:continent:102191575"",""label"":""Saint Barthelemy""},""bbox"":[-62.951305389,17.872028351,-62.792915344,17.977083206]}],""bbox"":[-62.951305389,17.872028351,-62.792915344,17.977083206]}"
152,"Orange County, CA",US,33.7879,-117.8531,Orange,California,Orange County,North America,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":33.7879,""point.lon"":-117.8531,""boundary.circle.lat"":33.7879,""boundary.circle.lon"":-117.8531,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412531151},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[-117.823184,33.804643]},""properties"":{""id"":""85923071"",""gid"":""whosonfirst:locality:85923071"",""layer"":""locality"",""source"":""whosonfirst"",""source_id"":""85923071"",""name"":""Orange"",""confidence"":0.5,""distance"":3.337,""accuracy"":""centroid"",""country"":""United States"",""country_gid"":""whosonfirst:country:85633793"",""country_a"":""USA"",""region"":""California"",""region_gid"":""whosonfirst:region:85688637"",""region_a"":""CA"",""county"":""Orange County"",""county_gid"":""whosonfirst:county:102080847"",""county_a"":""OR"",""locality"":""Orange"",""locality_gid"":""whosonfirst:locality:85923071"",""continent"":""North America"",""continent_gid"":""whosonfirst:continent:102191575"",""label"":""Orange, CA, USA""},""bbox"":[-117.904706,33.773228,-117.736118,33.84713]}],""bbox"":[-117.904706,33.773228,-117.736118,33.84713]}"
153,,Hungary,47.1625,19.5033,,,,Europe,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":47.1625,""point.lon"":19.5033,""boundary.circle.lat"":47.1625,""boundary.circle.lon"":19.5033,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412531694},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[19.338511,47.417213]},""properties"":{""id"":""404227489"",""gid"":""whosonfirst:macroregion:404227489"",""layer"":""macroregion"",""source"":""whosonfirst"",""source_id"":""404227489"",""name"":""Central Hungary"",""confidence"":0.5,""distance"":30.964,""accuracy"":""centroid"",""country"":""Hungary"",""country_gid"":""whosonfirst:country:85633237"",""country_a"":""HUN"",""macroregion"":""Central Hungary"",""macroregion_gid"":""whosonfirst:macroregion:404227489"",""continent"":""Europe"",""continent_gid"":""whosonfirst:continent:102191581"",""label"":""Central Hungary, Hungary""},""bbox"":[18.6884335,46.944217,20.1127075,48.0586815]}],""bbox"":[18.6884335,46.944217,20.1127075,48.0586815]}"
154,Northern Territory,Australia,-12.4634,130.8456,,,,Oceania,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":-12.4634,""point.lon"":130.8456,""boundary.circle.lat"":-12.4634,""boundary.circle.lon"":130.8456,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412532248},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[130.843732,-12.461791]},""properties"":{""id"":""101938417"",""gid"":""whosonfirst:locality:101938417"",""layer"":""locality"",""source"":""whosonfirst"",""source_id"":""101938417"",""name"":""Darwin City"",""confidence"":0.6,""distance"":0.271,""accuracy"":""centroid"",""country"":""Australia"",""country_gid"":""whosonfirst:country:85632793"",""country_a"":""AUS"",""region"":""Northern Territory"",""region_gid"":""whosonfirst:region:85681533"",""region_a"":""NT"",""macrocounty"":""Darwin"",""macrocounty_gid"":""whosonfirst:macrocounty:1376953415"",""county"":""Darwin"",""county_gid"":""whosonfirst:county:102049235"",""county_a"":""DR"",""localadmin"":""Darwin City"",""localadmin_gid"":""whosonfirst:localadmin:404549683"",""locality"":""Darwin City"",""locality_gid"":""whosonfirst:locality:101938417"",""continent"":""Oceania"",""continent_gid"":""whosonfirst:continent:102191583"",""label"":""Darwin City, NT, Australia""},""bbox"":[130.833309568,-12.473711033,130.851920672,-12.4522908635]}],""bbox"":[130.833309568,-12.473711033,130.851920672,-12.4522908635]}"
155,,Faroe Islands,61.8926,-6.9118,,,,Europe,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":61.8926,""point.lon"":-6.9118,""boundary.circle.lat"":61.8926,""boundary.circle.lon"":-6.9118,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412532806},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[-6.895992,62.072359]},""properties"":{""id"":""85633153"",""gid"":""whosonfirst:dependency:85633153"",""layer"":""dependency"",""source"":""whosonfirst"",""source_id"":""85633153"",""name"":""Faroe Islands"",""confidence"":0.5,""distance"":20.028,""accuracy"":""centroid"",""dependency"":""Faroe Islands"",""dependency_gid"":""whosonfirst:dependency:85633153"",""dependency_a"":""FO"",""continent"":""Europe"",""continent_gid"":""whosonfirst:continent:102191581"",""label"":""Faroe Islands""},""bbox"":[-7.69025512507,61.392337278,-6.28464350403,62.3973333286]}],""bbox"":[-7.69025512507,61.392337278,-6.28464350403,62.3973333286]}"
156,,Gibraltar,36.1408,-5.3536,,,,Europe,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":36.1408,""point.lon"":-5.3536,""boundary.circle.lat"":36.1408,""boundary.circle.lon"":-5.3536,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412533355},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[-5.351888,36.140385]},""properties"":{""id"":""101753853"",""gid"":""whosonfirst:locality:101753853"",""layer"":""locality"",""source"":""whosonfirst"",""source_id"":""101753853"",""name"":""Gibraltar"",""confidence"":0.7,""distance"":0.161,""accuracy"":""centroid"",""dependency"":""Gibraltar"",""dependency_gid"":""whosonfirst:dependency:85633167"",""dependency_a"":""GI"",""locality"":""Gibraltar"",""locality_gid"":""whosonfirst:locality:101753853"",""continent"":""Europe"",""continent_gid"":""whosonfirst:continent:102191581"",""label"":""Gibraltar, Gibraltar""},""bbox"":[-5.36599831993,36.1163679054,-5.33931521149,36.1552977811]}],""bbox"":[-5.36599831993,36.1163679054,-5.33931521149,36.1552977811]}"
157,,Liechtenstein,47.14,9.55,,,,Europe,"{""geocoding"":{""version"":""0.2"",""attribution"":""https://geocode.earth/guidelines"",""query"":{""layers"":[""continent"",""empire"",""country"",""dependency"",""macroregion"",""region"",""locality"",""localadmin"",""macrocounty"",""county"",""macrohood"",""borough"",""neighbourhood"",""microhood"",""disputed"",""postalcode"",""ocean"",""marinearea""],""size"":10,""private"":false,""point.lat"":47.14,""point.lon"":9.55,""boundary.circle.lat"":47.14,""boundary.circle.lon"":9.55,""lang"":{""name"":""English"",""iso6391"":""en"",""iso6393"":""eng"",""defaulted"":true},""querySize"":20},""engine"":{""name"":""Pelias"",""author"":""Mapzen"",""version"":""1.0""},""timestamp"":1583412533915},""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Point"",""coordinates"":[9.552874,47.141265]},""properties"":{""id"":""85685737"",""gid"":""whosonfirst:region:85685737"",""layer"":""region"",""source"":""whosonfirst"",""source_id"":""85685737"",""name"":""Liechtenstein"",""confidence"":0.6,""distance"":0.259,""accuracy"":""centroid"",""country"":""Liechtenstein"",""country_gid"":""whosonfirst:country:85633267"",""country_a"":""LIE"",""region"":""Liechtenstein"",""region_gid"":""whosonfirst:region:85685737"",""region_a"":""LI"",""continent"":""Europe"",""continent_gid"":""whosonfirst:continent:102191581"",""label"":""Liechtenstein""},""bbox"":[9.47168303812,47.0484273695,9.63564314688,47.2705752441]}],""bbox"":[9.47168303812,47.0484273695,9.63564314688,47.2705752441]}"
